@relation bookkeeper\Release_10\train
@attribute LOC numeric
@attribute LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute N_AUTH numeric
@attribute NR numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FAN_OUT numeric
@attribute METHOD_COMPLEXITY numeric
@attribute IS_BUGGY {'Yes', 'No'}
@data
248,0,0,0,0,0,0.0,0,0,0.0,8,31,No
137,0,0,0,0,0,0.0,0,0,0.0,2,2,No
371,0,0,0,0,0,0.0,0,0,0.0,12,16,No
491,3,1,1,1,3,3.0,2,2,2.0,25,23,No
180,180,0,1,1,180,180.0,180,180,180.0,3,23,No
66,0,0,0,0,0,0.0,0,0,0.0,2,2,No
168,0,0,0,0,0,0.0,0,0,0.0,7,12,No
72,0,0,0,0,0,0.0,0,0,0.0,1,5,No
27,0,0,0,0,0,0.0,0,0,0.0,0,2,No
304,306,2,2,2,303,153.0,304,303,152.0,4,12,No
132,0,0,0,0,0,0.0,0,0,0.0,6,5,No
64,64,0,1,1,64,64.0,64,64,64.0,4,4,No
981,54,1,1,1,54,54.0,53,53,53.0,65,28,Yes
262,8,6,1,1,8,8.0,2,2,2.0,24,13,No
74,0,0,0,0,0,0.0,0,0,0.0,1,5,No
32,0,0,0,0,0,0.0,0,0,0.0,0,0,No
138,5,4,1,1,5,5.0,1,1,1.0,5,4,No
132,0,0,0,0,0,0.0,0,0,0.0,2,10,Yes
74,0,0,0,0,0,0.0,0,0,0.0,0,10,No
86,3,1,1,1,3,3.0,2,2,2.0,2,4,No
148,0,0,0,0,0,0.0,0,0,0.0,5,11,No
752,752,0,1,1,752,752.0,752,752,752.0,75,71,No
125,0,0,0,0,0,0.0,0,0,0.0,6,3,No
105,0,0,0,0,0,0.0,0,0,0.0,3,7,No
273,0,0,0,0,0,0.0,0,0,0.0,16,15,Yes
174,0,0,0,0,0,0.0,0,0,0.0,3,10,No
1038,8,3,2,2,6,4.0,5,4,2.5,61,43,No
68,0,0,0,0,0,0.0,0,0,0.0,4,6,No
358,2,1,1,1,2,2.0,1,1,1.0,26,8,No
76,0,0,0,0,0,0.0,0,0,0.0,7,6,No
83,0,0,0,0,0,0.0,0,0,0.0,0,12,No
51,0,0,0,0,0,0.0,0,0,0.0,0,4,No
151,0,0,0,0,0,0.0,0,0,0.0,8,12,No
657,657,0,1,1,657,657.0,657,657,657.0,75,74,No
187,187,0,1,1,187,187.0,187,187,187.0,12,23,No
55,0,0,0,0,0,0.0,0,0,0.0,3,2,No
25,0,0,0,0,0,0.0,0,0,0.0,0,2,No
29,0,0,0,0,0,0.0,0,0,0.0,0,2,No
37,0,0,0,0,0,0.0,0,0,0.0,0,2,No
180,0,0,0,0,0,0.0,0,0,0.0,2,12,No
98,0,0,0,0,0,0.0,0,0,0.0,0,19,No
215,0,0,0,0,0,0.0,0,0,0.0,20,8,No
38,0,0,0,0,0,0.0,0,0,0.0,1,3,No
104,104,0,1,1,104,104.0,104,104,104.0,1,15,No
135,135,0,1,1,135,135.0,135,135,135.0,5,14,No
92,0,0,0,0,0,0.0,0,0,0.0,2,4,No
160,3,1,1,1,3,3.0,2,2,2.0,8,4,Yes
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
117,117,0,1,1,117,117.0,117,117,117.0,2,17,No
140,0,0,0,0,0,0.0,0,0,0.0,5,13,Yes
168,168,0,1,1,168,168.0,168,168,168.0,12,13,No
117,0,0,0,0,0,0.0,0,0,0.0,1,10,No
74,0,0,0,0,0,0.0,0,0,0.0,3,7,No
74,0,0,0,0,0,0.0,0,0,0.0,2,10,No
273,0,0,0,0,0,0.0,0,0,0.0,17,27,Yes
214,0,0,0,0,0,0.0,0,0,0.0,9,38,No
85,0,0,0,0,0,0.0,0,0,0.0,3,4,No
108,0,0,0,0,0,0.0,0,0,0.0,0,9,Yes
130,0,0,0,0,0,0.0,0,0,0.0,11,15,Yes
163,0,0,0,0,0,0.0,0,0,0.0,6,27,No
872,872,0,1,1,872,872.0,872,872,872.0,36,98,No
49,0,0,0,0,0,0.0,0,0,0.0,3,2,No
123,0,0,0,0,0,0.0,0,0,0.0,2,4,No
92,0,0,0,0,0,0.0,0,0,0.0,6,8,No
100,0,0,0,0,0,0.0,0,0,0.0,5,8,No
42,0,0,0,0,0,0.0,0,0,0.0,0,5,No
39,0,0,0,0,0,0.0,0,0,0.0,0,3,No
53,0,0,0,0,0,0.0,0,0,0.0,1,2,No
266,87,25,1,1,87,87.0,62,62,62.0,12,25,Yes
72,0,0,0,0,0,0.0,0,0,0.0,0,7,No
99,0,0,0,0,0,0.0,0,0,0.0,2,11,No
34,0,0,0,0,0,0.0,0,0,0.0,0,4,No
22,0,0,0,0,0,0.0,0,0,0.0,1,2,No
31,0,0,0,0,0,0.0,0,0,0.0,0,2,No
98,0,0,0,0,0,0.0,0,0,0.0,4,5,No
36,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1263,2,1,1,1,2,2.0,1,1,1.0,89,74,No
956,211,140,1,3,199,70.33333333333333,73,63,24.333333333333332,47,65,Yes
525,1,1,1,1,1,1.0,0,0,0.0,56,16,No
277,0,0,0,0,0,0.0,0,0,0.0,6,17,No
601,0,0,0,0,0,0.0,0,0,0.0,39,40,Yes
202,0,0,0,0,0,0.0,0,0,0.0,9,26,No
64,0,0,0,0,0,0.0,0,0,0.0,0,8,No
369,9,1,2,2,6,4.5,8,6,4.0,42,30,No
356,15,283,2,2,10,7.5,278,273,139.0,22,22,Yes
421,421,0,1,1,421,421.0,421,421,421.0,4,32,No
628,45,1,2,3,33,15.0,44,33,14.666666666666666,12,52,Yes
103,0,0,0,0,0,0.0,0,0,0.0,0,16,No
277,3,1,1,1,3,3.0,2,2,2.0,22,21,Yes
42,0,0,0,0,0,0.0,0,0,0.0,1,7,No
79,0,0,0,0,0,0.0,0,0,0.0,0,7,No
67,0,0,0,0,0,0.0,0,0,0.0,2,5,No
354,2,1,1,1,2,2.0,1,1,1.0,34,30,Yes
58,2,1,1,1,2,2.0,1,1,1.0,0,3,No
56,0,0,0,0,0,0.0,0,0,0.0,1,5,No
214,0,0,0,0,0,0.0,0,0,0.0,6,11,No
44,0,0,0,0,0,0.0,0,0,0.0,0,1,No
1126,1126,0,1,1,1126,1126.0,1126,1126,1126.0,37,185,No
319,0,0,0,0,0,0.0,0,0,0.0,16,9,No
41,0,0,0,0,0,0.0,0,0,0.0,1,2,No
163,163,0,1,1,163,163.0,163,163,163.0,6,4,No
70,0,0,0,0,0,0.0,0,0,0.0,0,7,No
332,2,1,1,1,2,2.0,1,1,1.0,5,4,No
129,0,0,0,0,0,0.0,0,0,0.0,7,8,No
56,56,0,1,1,56,56.0,56,56,56.0,1,9,No
107,0,0,0,0,0,0.0,0,0,0.0,3,7,No
32,0,0,0,0,0,0.0,0,0,0.0,0,2,No
319,6,1,2,2,5,3.0,5,5,2.5,31,26,Yes
326,0,0,0,0,0,0.0,0,0,0.0,23,53,Yes
101,2,2,1,1,2,2.0,0,0,0.0,9,5,No
328,3,0,1,1,3,3.0,3,3,3.0,17,29,Yes
54,0,0,0,0,0,0.0,0,0,0.0,6,2,No
476,476,0,1,1,476,476.0,476,476,476.0,28,31,No
56,0,0,0,0,0,0.0,0,0,0.0,1,5,No
94,0,0,0,0,0,0.0,0,0,0.0,0,12,No
61,61,0,1,1,61,61.0,61,61,61.0,0,8,No
337,0,0,0,0,0,0.0,0,0,0.0,29,34,No
72,0,0,0,0,0,0.0,0,0,0.0,7,4,No
343,8,5,2,2,6,4.0,3,2,1.5,23,24,Yes
167,3,2,1,1,3,3.0,1,1,1.0,10,14,No
842,10,9,2,2,6,5.0,1,1,0.5,77,48,No
867,6,5,1,1,6,6.0,1,1,1.0,62,53,No
101,0,0,0,0,0,0.0,0,0,0.0,4,9,No
84,84,0,1,1,84,84.0,84,84,84.0,5,10,No
183,0,0,0,0,0,0.0,0,0,0.0,1,9,No
223,0,0,0,0,0,0.0,0,0,0.0,14,12,No
194,203,9,2,2,118,101.5,194,118,97.0,11,9,No
165,0,0,0,0,0,0.0,0,0,0.0,12,10,No
183,0,0,0,0,0,0.0,0,0,0.0,12,11,No
140,0,0,0,0,0,0.0,0,0,0.0,6,6,No
171,0,0,0,0,0,0.0,0,0,0.0,2,15,No
243,0,0,0,0,0,0.0,0,0,0.0,16,13,Yes
63,0,0,0,0,0,0.0,0,0,0.0,2,4,No
422,1,0,1,1,1,1.0,1,1,1.0,37,26,No
50,0,0,0,0,0,0.0,0,0,0.0,1,6,No
40,0,0,0,0,0,0.0,0,0,0.0,0,7,No
164,164,0,1,1,164,164.0,164,164,164.0,12,8,No
84,0,0,0,0,0,0.0,0,0,0.0,3,4,No
57,0,0,0,0,0,0.0,0,0,0.0,1,3,No
380,0,0,0,0,0,0.0,0,0,0.0,4,17,No
71,0,0,0,0,0,0.0,0,0,0.0,2,4,No
261,261,0,1,1,261,261.0,261,261,261.0,3,25,No
132,0,0,0,0,0,0.0,0,0,0.0,9,11,No
33,0,0,0,0,0,0.0,0,0,0.0,2,2,No
77,77,0,1,1,77,77.0,77,77,77.0,0,14,No
179,179,0,1,1,179,179.0,179,179,179.0,4,10,No
355,0,0,0,0,0,0.0,0,0,0.0,23,29,No
2009,2021,12,2,2,2009,1010.5,2009,2009,1004.5,130,177,No
383,0,0,0,0,0,0.0,0,0,0.0,7,18,Yes
100,0,0,0,0,0,0.0,0,0,0.0,1,4,No
141,4,1,1,1,4,4.0,3,3,3.0,9,6,No
444,444,0,1,1,444,444.0,444,444,444.0,43,35,No
54,0,0,0,0,0,0.0,0,0,0.0,0,6,No
184,184,0,1,1,184,184.0,184,184,184.0,15,6,No
301,1,1,1,1,1,1.0,0,0,0.0,7,8,Yes
49,0,0,0,0,0,0.0,0,0,0.0,3,2,No
27,0,0,0,0,0,0.0,0,0,0.0,0,2,No
200,0,0,0,0,0,0.0,0,0,0.0,12,14,No
77,0,0,0,0,0,0.0,0,0,0.0,0,8,No
16883,0,0,0,0,0,0.0,0,0,0.0,948,2455,No
58,0,0,0,0,0,0.0,0,0,0.0,4,2,No
846,0,0,0,0,0,0.0,0,0,0.0,44,42,Yes
553,5,3,1,1,5,5.0,2,2,2.0,54,22,Yes
106,106,0,1,1,106,106.0,106,106,106.0,2,10,No
152,0,0,0,0,0,0.0,0,0,0.0,13,6,No
72,0,0,0,0,0,0.0,0,0,0.0,0,5,No
268,0,0,0,0,0,0.0,0,0,0.0,13,24,Yes
47,0,0,0,0,0,0.0,0,0,0.0,0,3,No
192,0,0,0,0,0,0.0,0,0,0.0,4,20,Yes
75,0,0,0,0,0,0.0,0,0,0.0,1,5,No
52,0,0,0,0,0,0.0,0,0,0.0,3,1,No
104,9,6,1,1,9,9.0,3,3,3.0,6,6,No
33,33,0,1,1,33,33.0,33,33,33.0,1,2,No
86,5,2,1,1,5,5.0,3,3,3.0,3,6,No
88,0,0,0,0,0,0.0,0,0,0.0,1,3,No
62,0,0,0,0,0,0.0,0,0,0.0,3,1,No
153,0,0,0,0,0,0.0,0,0,0.0,9,8,No
48,0,0,0,0,0,0.0,0,0,0.0,0,4,Yes
47,0,0,0,0,0,0.0,0,0,0.0,0,5,No
53,0,5,1,1,0,0.0,5,5,5.0,0,6,No
139,0,0,0,0,0,0.0,0,0,0.0,0,10,No
37,0,0,0,0,0,0.0,0,0,0.0,0,4,No
59,0,0,0,0,0,0.0,0,0,0.0,0,7,No
109,0,0,0,0,0,0.0,0,0,0.0,0,0,No
104,0,0,0,0,0,0.0,0,0,0.0,0,6,No
28,0,0,0,0,0,0.0,0,0,0.0,0,3,No
77,0,0,0,0,0,0.0,0,0,0.0,2,9,No
39,0,0,0,0,0,0.0,0,0,0.0,0,4,No
51,51,0,1,1,51,51.0,51,51,51.0,2,3,No
624,0,0,0,0,0,0.0,0,0,0.0,32,31,No
126,0,0,0,0,0,0.0,0,0,0.0,1,5,Yes
63,0,0,0,0,0,0.0,0,0,0.0,0,4,No
361,21,18,1,1,21,21.0,3,3,3.0,11,15,Yes
54,0,0,0,0,0,0.0,0,0,0.0,0,5,No
695,11,10,3,4,5,2.75,5,2,1.25,8,56,Yes
74,74,0,1,1,74,74.0,74,74,74.0,1,8,No
64,64,0,1,1,64,64.0,64,64,64.0,5,7,No
115,0,0,0,0,0,0.0,0,0,0.0,1,17,No
329,0,0,0,0,0,0.0,0,0,0.0,25,8,No
35,0,0,0,0,0,0.0,0,0,0.0,0,4,No
390,0,0,0,0,0,0.0,0,0,0.0,50,14,No
84,0,0,0,0,0,0.0,0,0,0.0,2,10,No
70,0,0,0,0,0,0.0,0,0,0.0,0,8,No
92,0,0,0,0,0,0.0,0,0,0.0,3,3,No
89,0,0,0,0,0,0.0,0,0,0.0,3,3,No
63,0,0,0,0,0,0.0,0,0,0.0,0,8,No
51,0,0,0,0,0,0.0,0,0,0.0,0,5,No
147,0,0,0,0,0,0.0,0,0,0.0,1,17,No
179,0,0,0,0,0,0.0,0,0,0.0,1,25,No
282,0,0,0,0,0,0.0,0,0,0.0,4,19,No
295,0,0,0,0,0,0.0,0,0,0.0,31,35,No
106,1,1,1,1,1,1.0,0,0,0.0,13,5,No
47,0,0,0,0,0,0.0,0,0,0.0,1,3,No
45,0,0,0,0,0,0.0,0,0,0.0,0,6,No
83,83,0,1,1,83,83.0,83,83,83.0,4,10,Yes
90,0,0,0,0,0,0.0,0,0,0.0,6,8,No
721,76,46,2,4,41,19.0,30,16,7.5,39,29,Yes
62,0,0,0,0,0,0.0,0,0,0.0,1,4,No
35,0,0,0,0,0,0.0,0,0,0.0,1,2,No
172,0,0,0,0,0,0.0,0,0,0.0,2,11,No
97,6,3,1,1,6,6.0,3,3,3.0,3,10,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
191,0,0,0,0,0,0.0,0,0,0.0,12,19,No
66,0,0,0,0,0,0.0,0,0,0.0,3,6,No
82,0,0,0,0,0,0.0,0,0,0.0,2,6,No
43,0,0,0,0,0,0.0,0,0,0.0,0,3,No
189,0,0,0,0,0,0.0,0,0,0.0,3,7,Yes
101,0,0,0,0,0,0.0,0,0,0.0,8,9,No
87,0,0,0,0,0,0.0,0,0,0.0,1,3,No
530,60,25,2,3,34,20.0,35,29,11.666666666666666,63,36,No
166,30,17,1,3,27,10.0,13,13,4.333333333333333,8,11,No
44,0,0,0,0,0,0.0,0,0,0.0,0,2,No
308,0,0,0,0,0,0.0,0,0,0.0,25,22,Yes
50,0,0,0,0,0,0.0,0,0,0.0,3,9,No
437,0,0,0,0,0,0.0,0,0,0.0,18,10,No
74,0,0,0,0,0,0.0,0,0,0.0,0,3,No
62,0,0,0,0,0,0.0,0,0,0.0,1,5,No
65,0,0,0,0,0,0.0,0,0,0.0,5,4,No
48,0,0,0,0,0,0.0,0,0,0.0,0,2,No
46,0,0,0,0,0,0.0,0,0,0.0,2,2,No
579,6,4,2,3,3,2.0,2,2,0.6666666666666666,26,29,Yes
90,0,0,0,0,0,0.0,0,0,0.0,0,9,No
109,0,0,0,0,0,0.0,0,0,0.0,0,1,Yes
876,876,0,1,1,876,876.0,876,876,876.0,22,33,No
92,0,0,0,0,0,0.0,0,0,0.0,0,6,No
226,0,0,0,0,0,0.0,0,0,0.0,6,16,No
356,356,0,1,1,356,356.0,356,356,356.0,11,17,No
56,0,0,0,0,0,0.0,0,0,0.0,3,4,No
74,0,0,0,0,0,0.0,0,0,0.0,4,4,No
31,0,0,0,0,0,0.0,0,0,0.0,0,2,No
28,0,0,0,0,0,0.0,0,0,0.0,0,3,No
4088,0,0,0,0,0,0.0,0,0,0.0,226,605,No
47,0,0,0,0,0,0.0,0,0,0.0,0,3,No
221,0,0,0,0,0,0.0,0,0,0.0,9,9,No
377,0,0,0,0,0,0.0,0,0,0.0,11,13,No
1154,134,228,3,8,66,16.75,188,141,23.5,68,80,Yes
128,5,2,1,1,5,5.0,3,3,3.0,11,12,No
183,0,0,0,0,0,0.0,0,0,0.0,7,18,No
58,0,0,0,0,0,0.0,0,0,0.0,0,3,No
877,89,4,1,3,63,29.666666666666668,85,63,28.333333333333332,58,43,Yes
60,60,0,1,1,60,60.0,60,60,60.0,1,3,No
42,0,0,0,0,0,0.0,0,0,0.0,0,4,No
45,0,0,0,0,0,0.0,0,0,0.0,0,14,No
752,121,17,3,4,64,30.25,104,64,26.0,52,30,Yes
84,0,0,0,0,0,0.0,0,0,0.0,0,10,No
143,0,0,0,0,0,0.0,0,0,0.0,5,21,No
106,2,2,1,1,2,2.0,0,0,0.0,0,7,Yes
62,0,0,0,0,0,0.0,0,0,0.0,4,7,No
61,61,0,1,1,61,61.0,61,61,61.0,0,8,No
148,0,0,0,0,0,0.0,0,0,0.0,7,5,No
111,0,0,0,0,0,0.0,0,0,0.0,2,6,No
129,0,0,0,0,0,0.0,0,0,0.0,3,7,No
24,0,0,0,0,0,0.0,0,0,0.0,0,1,No
422,0,0,0,0,0,0.0,0,0,0.0,39,16,Yes
131,0,0,0,0,0,0.0,0,0,0.0,6,6,No
185,9,13,2,2,8,4.5,6,5,3.0,16,8,No
38,0,0,0,0,0,0.0,0,0,0.0,0,4,No
69,0,0,0,0,0,0.0,0,0,0.0,1,5,No
804,0,0,0,0,0,0.0,0,0,0.0,44,71,No
109,0,0,0,0,0,0.0,0,0,0.0,5,15,No
85,0,0,0,0,0,0.0,0,0,0.0,0,0,No
160,0,0,0,0,0,0.0,0,0,0.0,0,14,No
156,0,0,0,0,0,0.0,0,0,0.0,8,13,No
90,0,0,0,0,0,0.0,0,0,0.0,2,9,No
88,0,0,0,0,0,0.0,0,0,0.0,0,6,Yes
361,9,7,2,3,4,3.0,8,3,2.6666666666666665,12,26,Yes
155,0,0,0,0,0,0.0,0,0,0.0,2,13,No
273,0,0,0,0,0,0.0,0,0,0.0,15,10,Yes
86,0,0,0,0,0,0.0,0,0,0.0,2,9,No
497,65,34,2,5,40,13.0,31,21,6.2,26,38,Yes
134,0,0,0,0,0,0.0,0,0,0.0,7,7,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
111,0,0,0,0,0,0.0,0,0,0.0,3,16,No
39,0,0,0,0,0,0.0,0,0,0.0,0,5,No
31,31,0,1,1,31,31.0,31,31,31.0,0,4,No
159,0,0,0,0,0,0.0,0,0,0.0,0,8,No
64,0,0,0,0,0,0.0,0,0,0.0,0,6,No
37,0,0,0,0,0,0.0,0,0,0.0,0,3,No
162,0,0,0,0,0,0.0,0,0,0.0,12,12,No
76,0,0,0,0,0,0.0,0,0,0.0,4,9,No
43,0,0,0,0,0,0.0,0,0,0.0,2,7,No
666,0,0,0,0,0,0.0,0,0,0.0,43,34,No
74,0,0,0,0,0,0.0,0,0,0.0,0,7,No
192,274,82,2,3,192,91.33333333333333,194,192,64.66666666666667,7,9,No
48,0,0,0,0,0,0.0,0,0,0.0,1,2,No
263,1,0,1,1,1,1.0,1,1,1.0,24,14,No
1026,96,49,1,5,46,19.2,47,22,9.4,95,49,Yes
45,0,0,0,0,0,0.0,0,0,0.0,0,5,No
596,123,109,2,5,105,24.6,14,7,2.8,27,28,No
358,0,0,0,0,0,0.0,0,0,0.0,18,13,No
136,0,0,0,0,0,0.0,0,0,0.0,9,9,Yes
89,0,0,0,0,0,0.0,0,0,0.0,0,4,No
191,0,0,0,0,0,0.0,0,0,0.0,10,6,No
96,0,0,0,0,0,0.0,0,0,0.0,0,4,No
106,14,14,1,1,14,14.0,0,0,0.0,0,5,No
237,5,4,1,1,5,5.0,1,1,1.0,2,18,No
565,7,7,2,2,4,3.5,4,2,2.0,42,33,Yes
346,0,0,0,0,0,0.0,0,0,0.0,1,23,No
77,0,0,0,0,0,0.0,0,0,0.0,3,6,No
47,0,0,0,0,0,0.0,0,0,0.0,3,2,No
123,0,0,0,0,0,0.0,0,0,0.0,2,9,No
69,0,0,0,0,0,0.0,0,0,0.0,2,6,No
34,0,0,0,0,0,0.0,0,0,0.0,0,3,No
252,0,0,0,0,0,0.0,0,0,0.0,23,9,No
132,132,0,1,1,132,132.0,132,132,132.0,0,11,No
25,0,0,0,0,0,0.0,0,0,0.0,0,2,No
73,0,0,0,0,0,0.0,0,0,0.0,8,4,No
93,0,0,0,0,0,0.0,0,0,0.0,6,8,No
624,0,0,0,0,0,0.0,0,0,0.0,53,53,No
108,0,0,0,0,0,0.0,0,0,0.0,0,8,No
323,0,0,0,0,0,0.0,0,0,0.0,9,25,No
49,0,0,0,0,0,0.0,0,0,0.0,3,4,No
213,0,0,0,0,0,0.0,0,0,0.0,17,10,No
47,47,0,1,1,47,47.0,47,47,47.0,0,3,No
101,0,0,0,0,0,0.0,0,0,0.0,2,20,No
34,0,0,0,0,0,0.0,0,0,0.0,0,4,No
36,0,0,0,0,0,0.0,0,0,0.0,0,3,No
117,0,0,0,0,0,0.0,0,0,0.0,5,7,No
182,8,3,1,1,8,8.0,5,5,5.0,28,11,No
550,0,0,0,0,0,0.0,0,0,0.0,36,33,No
70,0,0,0,0,0,0.0,0,0,0.0,1,5,No
89,0,0,0,0,0,0.0,0,0,0.0,0,0,No
517,37,30,1,2,33,18.5,27,17,13.5,42,33,Yes
94,0,0,0,0,0,0.0,0,0,0.0,8,5,No
50,0,0,0,0,0,0.0,0,0,0.0,0,0,No
167,2,2,1,1,2,2.0,0,0,0.0,5,7,Yes
244,0,0,0,0,0,0.0,0,0,0.0,11,18,No
152,152,0,1,1,152,152.0,152,152,152.0,5,11,No
27,0,0,0,0,0,0.0,0,0,0.0,0,4,No
142,142,0,1,1,142,142.0,142,142,142.0,3,8,No
460,0,0,0,0,0,0.0,0,0,0.0,34,16,Yes
47,0,0,0,0,0,0.0,0,0,0.0,4,0,No
50,0,0,0,0,0,0.0,0,0,0.0,0,3,No
512,0,0,0,0,0,0.0,0,0,0.0,43,39,No
106,0,0,0,0,0,0.0,0,0,0.0,4,5,No
97,0,0,0,0,0,0.0,0,0,0.0,1,8,No
26,0,0,0,0,0,0.0,0,0,0.0,0,2,No
345,31,1,1,1,31,31.0,30,30,30.0,2,23,Yes
156,0,0,0,0,0,0.0,0,0,0.0,7,3,No
260,107,35,2,2,106,53.5,72,71,36.0,9,17,Yes
79,0,0,0,0,0,0.0,0,0,0.0,0,2,No
926,20,17,2,3,15,6.666666666666667,3,2,1.0,39,53,No
60,0,0,0,0,0,0.0,0,0,0.0,0,8,No
48,0,0,0,0,0,0.0,0,0,0.0,2,4,No
254,0,0,0,0,0,0.0,0,0,0.0,21,51,No
157,0,0,0,0,0,0.0,0,0,0.0,5,24,No
147,0,0,0,0,0,0.0,0,0,0.0,0,15,No
195,18,5,1,2,11,9.0,13,8,6.5,6,2,Yes
248,0,0,0,0,0,0.0,0,0,0.0,8,31,No
138,2,1,1,1,2,2.0,1,1,1.0,3,2,No
371,0,0,0,0,0,0.0,0,0,0.0,12,16,No
491,0,0,0,0,0,0.0,0,0,0.0,25,23,No
180,0,0,0,0,0,0.0,0,0,0.0,3,23,No
66,0,0,0,0,0,0.0,0,0,0.0,2,2,No
168,0,0,0,0,0,0.0,0,0,0.0,7,12,No
72,0,0,0,0,0,0.0,0,0,0.0,1,5,No
27,0,0,0,0,0,0.0,0,0,0.0,0,2,No
309,5,0,1,1,5,5.0,5,5,5.0,4,12,No
132,0,0,0,0,0,0.0,0,0,0.0,6,5,No
64,0,0,0,0,0,0.0,0,0,0.0,4,4,No
1009,39,11,2,3,29,13.0,28,22,9.333333333333334,66,28,Yes
262,0,0,0,0,0,0.0,0,0,0.0,24,13,No
74,0,0,0,0,0,0.0,0,0,0.0,1,5,No
32,0,0,0,0,0,0.0,0,0,0.0,0,0,No
138,0,0,0,0,0,0.0,0,0,0.0,5,4,No
132,0,0,0,0,0,0.0,0,0,0.0,2,10,Yes
74,0,0,0,0,0,0.0,0,0,0.0,0,10,Yes
86,0,0,0,0,0,0.0,0,0,0.0,2,4,No
148,0,0,0,0,0,0.0,0,0,0.0,5,11,No
752,0,0,0,0,0,0.0,0,0,0.0,75,71,No
125,0,0,0,0,0,0.0,0,0,0.0,6,3,No
105,0,0,0,0,0,0.0,0,0,0.0,3,7,No
271,1,3,1,1,1,1.0,2,2,2.0,16,15,Yes
174,0,0,0,0,0,0.0,0,0,0.0,3,10,No
1038,0,0,0,0,0,0.0,0,0,0.0,61,43,No
68,0,0,0,0,0,0.0,0,0,0.0,4,6,No
358,0,0,0,0,0,0.0,0,0,0.0,26,8,No
76,0,0,0,0,0,0.0,0,0,0.0,7,6,No
83,0,0,0,0,0,0.0,0,0,0.0,0,12,No
51,0,0,0,0,0,0.0,0,0,0.0,0,4,No
151,0,0,0,0,0,0.0,0,0,0.0,8,12,No
657,0,0,0,0,0,0.0,0,0,0.0,75,74,No
187,0,0,0,0,0,0.0,0,0,0.0,12,23,No
55,0,0,0,0,0,0.0,0,0,0.0,3,2,No
25,0,0,0,0,0,0.0,0,0,0.0,0,2,No
29,0,0,0,0,0,0.0,0,0,0.0,0,2,No
37,0,0,0,0,0,0.0,0,0,0.0,0,2,No
193,14,1,1,1,14,14.0,13,13,13.0,2,13,No
98,0,0,0,0,0,0.0,0,0,0.0,0,19,No
215,1,1,1,1,1,1.0,0,0,0.0,20,8,No
38,0,0,0,0,0,0.0,0,0,0.0,1,3,No
104,0,0,0,0,0,0.0,0,0,0.0,1,15,No
135,0,0,0,0,0,0.0,0,0,0.0,5,14,No
92,0,0,0,0,0,0.0,0,0,0.0,2,4,No
198,42,4,2,2,36,21.0,38,32,19.0,13,7,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
117,0,0,0,0,0,0.0,0,0,0.0,2,17,No
160,23,3,1,1,23,23.0,20,20,20.0,7,13,Yes
168,0,0,0,0,0,0.0,0,0,0.0,12,13,No
117,0,0,0,0,0,0.0,0,0,0.0,1,10,No
74,0,0,0,0,0,0.0,0,0,0.0,3,7,No
74,0,0,0,0,0,0.0,0,0,0.0,2,10,No
274,2,1,2,2,1,1.0,1,1,0.5,17,26,Yes
214,0,0,0,0,0,0.0,0,0,0.0,9,38,No
85,0,0,0,0,0,0.0,0,0,0.0,3,4,No
108,0,0,0,0,0,0.0,0,0,0.0,0,9,Yes
130,0,0,0,0,0,0.0,0,0,0.0,11,15,Yes
163,0,0,0,0,0,0.0,0,0,0.0,6,27,No
872,0,0,0,0,0,0.0,0,0,0.0,36,98,No
49,0,0,0,0,0,0.0,0,0,0.0,3,2,No
123,0,0,0,0,0,0.0,0,0,0.0,2,4,No
92,0,0,0,0,0,0.0,0,0,0.0,6,8,No
100,0,0,0,0,0,0.0,0,0,0.0,5,8,No
42,0,0,0,0,0,0.0,0,0,0.0,0,5,No
39,0,0,0,0,0,0.0,0,0,0.0,0,3,No
53,0,0,0,0,0,0.0,0,0,0.0,1,2,No
266,0,0,0,0,0,0.0,0,0,0.0,12,25,Yes
72,0,0,0,0,0,0.0,0,0,0.0,0,7,No
99,0,0,0,0,0,0.0,0,0,0.0,2,11,No
34,0,0,0,0,0,0.0,0,0,0.0,0,4,No
22,0,0,0,0,0,0.0,0,0,0.0,1,2,No
27,27,0,1,1,27,27.0,27,27,27.0,0,1,No
31,0,0,0,0,0,0.0,0,0,0.0,0,2,No
98,0,0,0,0,0,0.0,0,0,0.0,4,5,No
36,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1263,0,0,0,0,0,0.0,0,0,0.0,89,74,No
979,28,5,1,1,28,28.0,23,23,23.0,47,65,No
535,15,5,1,1,15,15.0,10,10,10.0,57,16,No
277,0,0,0,0,0,0.0,0,0,0.0,6,17,No
607,12,6,2,3,6,4.0,6,5,2.0,42,40,Yes
202,0,0,0,0,0,0.0,0,0,0.0,9,26,No
60,60,0,1,1,60,60.0,60,60,60.0,1,3,No
